574484735_0,151414,0,33.33333333,0
574484729_0,151414,0,33.33333333,0
574484735_0,151414,0,33.33333333,0
57134465_1,151414,0,33.33333333,0
458503104_0,151414,0,33.33333333,0
458503106_0,151414,0,33.33333333,0
370988819_0,151414,0,33.33333333,0
239137341_0,151414,0,33.33333333,0
