574484735_0,151414,2000,33.33333333,1
574484729_0,151414,2000,33.33333333,1
574484735_0,151414,2000,33.33333333,1
57134465_1,151414,2000,33.33333333,1
458503104_0,151414,2000,33.33333333,1
458503106_0,151414,2000,33.33333333,1
370988819_0,151414,2000,33.33333333,1
239137341_0,151414,2000,33.33333333,1
